Supplier,Product Code,Product Name,Case Size,Ingredients,,,,,
Harvey & Brockless,VS021,VAL TITANIC HAPPY ANNIVERSARY C/330,,"Cocoa butter, sugar, whole milk powder, Cocoa Bean, brown sugar, natural vanilla extract, emulsifier : soy lecithin, barley malt extract, coloring agent : E100, natural vanilla flavour",,,,,
Harvey & Brockless,VS023,VAL 'NICHE' SQUARE 20X20MM C/1650,,,,,,,
Harvey & Brockless,VS025,VAL CONNAUGHT BAR ROUND 100MM C/90,,"Cocoa Butter, Sugar, Milk Powder, Soya Lecithin, Cocoa Powder, Cocoa Paste, Vanilla Extract",,,,,
Harvey & Brockless,VS027,VAL LEMON KIWI PINEAPPLE DISKS C/180,,,,,,,
Harvey & Brockless,VS029,VALRHONA SIGNATURE LOGO CREATION FEE,,None,,,,,
Harvey & Brockless,VS031,VAL CARRE NICHE FRAMBOISE 20X20MM C/1650,,,,,,,
Harvey & Brockless,VS033,VAL HEPPELLS SUN CARLO OVALE 25X16MM C/4,,"Cocoa butter, coloring agent : E100, sugar, whole milk powder, emulsifier : soy lecithin, natural vanilla flavor",,,,,
Harvey & Brockless,VS035,VAL BUCKLAND TRANSFER 40X40 C/3000,,"Cocoa butter, coloring agent : E100, sugar, whole milk powder, emulsifier : sunflower lecithin, natural vanilla flavor",,,,,
Harvey & Brockless,VS037,VAL 'NICHE PATISSERIE' SQUARE C/1650,,"Cocoa butter, sugar, whole milk powder, skimmed milk powder, Whey, butter, emulsifier : sunflower lecithin, low fat cocoa powder, cocoa paste, natural vanilla extract, emulsifier : soy lecithin, natural vanilla flavor",,,,,
Harvey & Brockless,DU203,GOUDA WITH ITALIAN TRUFFLE 4KG APPROX,,"Pasteurised cow's milk, Salt, Truffle, Microbial Rennet, Starter Culture
",,,,,
Harvey & Brockless,VB066,CONDIMENT BALSAMIC SUPER 100ML FRAGASSI,,"Balsamic Vinegar (Grape Must, Red Wine Vinegar, Sulphites, Sulphite ammonia caramel)",,,,,
Harvey & Brockless,EC034,MAIDA VALE 350G,,"Cow's Milk, Salt, Vegetable Rennet, Sundwave IPA (Gluten), Starter cultures",,,,,
Harvey & Brockless,EC772,MAIDA VALE 180G,,"Cow's Milk, Salt, Vegetable Rennet, Sundwave IPA (Gluten), Starter cultures",,,,,
Harvey & Brockless,EC791,WATERLOO 750G,,Cheese (Milk),,,,,
Harvey & Brockless,EE120,WIGMORE 750G,,"Thermised ewe's milk, starter, vegetarian rennet, salt",,,,,
Harvey & Brockless,IN024,CINNAMON GROUND HT 10KG,,Cinnamon,,,,,
Harvey & Brockless,IN236,PEPPER BLACK CRACKED H/T 25KG,,Black Pepper,,,,,
Harvey & Brockless,IN240,CHILLI CRUSHED HT 12.5KG,,Chillies,,,,,
Harvey & Brockless,IN365,PAPRIKA DICED FLAKE 10KG,,Paprika,,,,,
Harvey & Brockless,IN367,CORIANDER GROUND HT 20KG,,Coriander,,,,,
Harvey & Brockless,IN422,CUMIN SEED WHOLE HPS 20KG,,Cumin,,,,,
Harvey & Brockless,IN441,PAPRIKA 25KG,,Paprika,,,,,
Harvey & Brockless,IN458,TAMARIND PASTE 25KG,,Tamarind,,,,,
Harvey & Brockless,IN466,GARLIC POWDER HT 25KG,,Garlic,,,,,
Harvey & Brockless,IN857,GROUND CARDAMOM HT 20KG,,Cardamom,,,,,
Harvey & Brockless,DY038,WENSLEYDALE VANILLA RHUBARB YOG 12X150G,,"Yogurt [Skimmed Milk, Cream (Cow�s Milk), Skimmed Milk Powder], Rhubarb & Vanilla Fruit Preparation [Sugar, Rhubarb (30%), Water, Modified Maize Starch, Natural Vanilla Flavouring Preparations (0.88%), Citric Acid, Potassium Sorbate, Natural Colour]",,,,,
Harvey & Brockless,EC243,WENSLEYDALE & GINGER 1.25KG,,"Yorkshire Wensleydale Cheese (Milk), Sweetened Ginger [Ginger (54.9%), Sugar, Sulphur Dioxide]",,,,,
Harvey & Brockless,EC255,WENSLEYDALE OAK SMOKED 1KG,,Cheese (Milk),,,,,
Harvey & Brockless,EC543,FOUNTAINS GOLD 1/2 MOON 1.25KG,,Cheese (Milk),,,,,
Harvey & Brockless,EC799,WENSLEYDALE SPECIAL RESERVE WAX 2.25KG,,Cheese (Milk),,,,,
Harvey & Brockless,EC811,WENSELYDALE YORKSHIRE 500G,,Cheese (Milk),,,,,
Harvey & Brockless,SS368,WENSLEYDALE WINTER WARMER 200G C/12,,"Pasteurised Cow�s Milk, Sweetened Dried Cranberries (11%) (Sugar, Cranberries, Sunflower Oil), Brandy (Colour: Caramel), Fructose, Candied Orange Peel (Orange Peel, Glucose Fructose Syrup, Sugar, Acidity Regulator: Citric Acid), Cinnamon, Nutmeg, Preservative: Potassium Sorbate.",,,,,
Harvey & Brockless,SS371,WENSLEYDALE & APRICOT 200G C/12,,"Yorkshire Wensleydale Cheese (Milk), Dried Apricots (Apricot (94.8%), Rice Flour (5%), Sulphur Dioxide (0.2%)), Fructose, Water, Potassium Sorbate.",,,,,
Harvey & Brockless,EC819,CHEDDAR WESTCOMBE 1/8 2.7KG,,"Unpasteurised Cow�s Milk, Salt, Animal Rennet, Lactic Acid Starter Cultures, Lard (muslin bind)",,,,,
Harvey & Brockless,IN810,GEO CA BOTTLE 10U,,Starter Culture,,,,,
Harvey & Brockless,IN948,STARTER CULTURE D/PCA-1/10U X10,,Starter Culture,,,,,
Harvey & Brockless,EC642,MISS MUFFET 1.2KG,,"Pasteurised cow's milk, salt, vegetarian rennet, starter culture, Preservative [Lysozyme (E1105)(Eggs)]",,,,,
Harvey & Brockless,EC646,CORNISH SMUGGLER 1.2KG,,"Pasteurised Cow's Milk, Salt, Vegetarian Rennet, Starter Cultures, Preservative [Lysozyme (E1105)(Eggs)], Colour [Annatto (E160b)]",,,,,
Harvey & Brockless,EC110,SOLSTICE 200G,,"Milk, salt, microbial rennet, cider brandy, cultures,",,,,,
Harvey & Brockless,EE041,PAVE COBBLE 200G,,Cheese (Sheeps Milk),,,,,
Harvey & Brockless,EE177,DUTTAMOR 250G,,Cheese (Milk),,,,,
Harvey & Brockless,EG298,KATHERINE 250G,,Cheese (Goats Milk),,,,,
Harvey & Brockless,EG313,RACHAEL RESERVA 12KG,,Cheese (Goats Milk),,,,,
Harvey & Brockless,EG315,RACHAEL RESERVA 1KG,,Cheese (Goats Milk),,,,,
Harvey & Brockless,EC026,ST JUDE 100G,,Cheese (Milk),,,,,
Harvey & Brockless,EC096,ST CERA 100G,,Cheese (Milk),,,,,
Harvey & Brockless,EB412,DORSET BLUE VINNY 1.5KG,,"Cheese (Milk, Rice flour)",,,,,
Harvey & Brockless,EC001,DORSET BLUE VINNY MINI 500G,,"Cheese (Milk, Rice flour)",,,,,
Harvey & Brockless,EN193,WYKE RED LEICESTER 20KG,,"Cheese (Milk, Colour: Annatto Norbixin)",,,,,
Harvey & Brockless,CH252,Val Illanka Beans 63% 3KG (9559),,"Cocoa Bean, Sugar, Cocoa Butter, Sunflower Lecithin",,,,,
Harvey & Brockless,DA122,OLIVE MED COCKTAIL MIX WHOLE 3KG,,"Whole Green Nocellara Olives (44%) [Green Olives, Water, Salt, (Acidity Regulator: Citric Acid, Lactic Acid, Ascorbic Acid)]  

Whole Kalamata Bullets (39%) contains [Olives, Water, Salt, Vinegar] 

Pimento (Roasted Red Pepper, Water, Salt, Acidity Regulator: Citric Acid)

Pickled Garlic Cloves [Garlic, Water, Salt, (Acidity Regulator: Acetic Acid, Citric Acid, Lactic Acid), Sugar]

Bay Leaves

Brine [Water (87%), Rapeseed Oil (13%), Acidity Regulator: Citric Acid]",,,,,
Harvey & Brockless,DA145,OLIVE MIX KEFALONIA PITTED 600G,,"Green Pitted Mammoth Olives (Olives, Water, Salt, Acidity Regulator: Lactic Acid, Preservative: Citric Acid) (44%)

Large Kalamata Pitted Olives (Olives, Water, Salt, Vinegar) (44%)

Pimento (Roasted Red Peppers, Water, Salt, Acidity Regulator: Citric Acid)

Pickled Garlic Cloves (Garlic, Water, Salt, Acidity Regulator: Acetic Acid, Citric Acid, Lactic Acid, Sugar)

Dried Oregano

Crushed Chilli 

Brine (Water, Rapeseed Oil)",,,,,
Harvey & Brockless,DA164,OLIVE HERB BELDI BLACK PITTED 3KG,,"Olives, salt, oil, dried oregano, rosemary, dried thyme",,,,,
Harvey & Brockless,DA165,OLIVE BELDI BLACK PITTED 3KG,,"Black pitted olives, salt, oil ",,,,,
Harvey & Brockless,DA172,OLIVE ITALIAN MIX WHOLE 3KG,,"Green Nocellara Olives (Green Olives, Water, Salt, Acidity Regulator: Lactic Acid, Antioxidant: Ascorbic Acid)

Black Gaeta Olives (Black Olives, Water, Salt, Acidity Regulator: Lactic Acid, Antioxidant: Ascorbic Acid)

Cerignola Olives (Green Olives, Water, Salt, Acidity Regulator: Lactic Acid, Antioxidant: Ascorbic Acid) 

Brine (Water & Acidity Regulator: Citric Acid, Rapeseed Oil)",,,,,
Harvey & Brockless,DA175,OLIVE NOCELLARA LARGE WHOLE 3KG,,"Green Nocellara Olives contains [Olives, Water, Salt, Lactic Acid (E270), Ascorbic Acid (E300)] 

Brine contains [Water, Rapeseed  Oil, Acidity Regulator [Citric Acid (E330)] ",,,,,
Harvey & Brockless,DA187,OLIVE NOCELLARA BABY WHOLE 5KG,,"Green Nocellara Olives contains [Olives, Water, Salt, Stabilizer: Lactic Acid (E270), Antioxidant: Ascorbic Acid (E300)] 

Brine contains [Water, Rapeseed Oil, Acidity Regulator: Citric Acid (E330)] ",,,,,
Harvey & Brockless,DA200,OLIVE VERBENA SUNSHINE MIX WHOLE 3KG,,"Nocellara Green Olives contains [Green Olives, Water, Salt, Lactic acid (E270), Ascorbic acid (E300)] 

Green Mammath Olives contains [Green Olives, Water, Salt, Lactic acid (E270), Citric acid (E330)] 

Lemon Zest (2%) 

Lemon Verbena (0.2%)

Ground Turmeric 

Cracked Black Pepper 

Brine contains Water, Rapeseed  Oil, Acidity Regulator [Citric acid (E330)]",,,,,
Harvey & Brockless,DA218,CORNICHONS 650G DELL'AMI,,"Cornichons in Brine [Cornichons, Water, Acidity Regulator [Acetic Acid (E260)], Salt, Antioxidant [Sulphur dioxide (E220)], Firming Agent [Calcium chloride (E509)], Granulated Sugar, Coriander Seeds, Bay Leaves, White Wine Vinegar.",,,,,
Harvey & Brockless,DA220,OLIVE KALAMATA PITTED 2.5KG,,"Pitted Kalamata Olives (Olives, Water, Salt, Vinegar)
Red Wine Vinegar (Red Wine Vinegar, Water)

Brine contains [Water, Red Wine Vinegar [Red Wine Vinegar, Water] Rapeseed Oil]",,,,,
Harvey & Brockless,DA221,OLIVE HALKIDIKI PIT 2.5KG DELLAMI,,"S. Colossal Olives (Pitted Olives, Water, Salt, Acidity Regulator: Lactic Acid)

Brine contains [Water, Rapeseed Oil]",,,,,
Harvey & Brockless,DA222,OLIVE GREEK MIX PITTED 2.5KG,,"S. Colossal Olives (Pitted Olives, Water, Salt, Acidity Regulator: Lactic Acid) (49.8%)
 Pitted Kalamata Olives (Olives, Water, Salt, Vinegar) (49.8%)
Dried Thyme
Dried Oregano
Rosemary

Brine contains [Water, Rapeseed  Oil]",,,,,
Harvey & Brockless,DA223,OLIVE BASIL&GARLIC HALKIDI PITTED 2.5KG,,"S. Colossal Olives (Pitted Olives, Water, Salt, Acidity Regulator: Lactic Acid)
Basil Puree (Basil Leaves, Sunflower  Oil, 
Salt, Antioxidant: Ascorbic Acid) (15.3%)
Garlic Puree (1.79%)

Brine contains [Water, Rapeseed Oil]",,,,,
Harvey & Brockless,DA227,OLIVE MARRAKECH MIX PITTED 2.5KG,,"S. Colossal Olives (Pitted Olives, Water, Salt, Acidity Regulator: Lactic Acid)
Pitted Kalamata Olives (Olives, Water, Salt, Vinegar)
Pimiento (Roasted Red Peppers, Water, Salt, Acidity Regulator: Citric Acid)
Garlic [Garlic, Water, Salt, Acidity Regulator (Acetic Acid, Citric Acid, Lactic Acid), Sugar]
Lemon Crumb
Garlic Puree
Ground Cumin 
Whole Coriander Seeds
Chilli Flakes
Ground Cinnamon

Brine contains [Water, Rapeseed  Oil]",,,,,
Harvey & Brockless,DA230,OLIVE HALKIDIKI PIMENTO STUFFED 2.5KG,,"Stuffed  Olives (Green Olives, Water, Red Pepper Stuffing, Salt,  Stabilizer: Lactic Acid)

 Brine contains [Water, Rapeseed Oil]",,,,,
Harvey & Brockless,DA231,OLIVE PUTTANESCA HALKIDIKI PITTED 2.5KG,,"S. Colossal Olives (Pitted Olives, Water, Salt, Acidity Regulator: Lactic Acid)
Sun Dried Tomatoes (Sun Dried Tomatoes, Salt)
Capers [Capers (Capers, Water, Salt), Water, White Wine Vinegar]
Garlic Puree
Chilli Flakes

Brine contains [Water,  Rapeseed  Oil]",,,,,
Harvey & Brockless,DA601,PESTO GREEN FINEST 1KG DELLAMI,,"Basil Paste (43.6%) contains Basil, Sunflower Oil, Salt, Antioxidant [Ascorbic acid (E300)],

Extra Virgin Olive Oil

Parmesan Reggiano contains Unpasteurised Cow�s Milk, Salt, Animal Rennet.

Pine Nuts (15.8%)
Rapeseed oil

Garlic Puree

Acidity Regulator [Citric acid (E330)]",,,,,
Harvey & Brockless,DA602,PESTO GREEN (NO PINE NUTS) 1KG DELLAMI,,"Basil Paste contains Basil (59%), Sunflower Oil, Salt, Antioxidant [Ascorbic acid (E300)] 

Rapeseed Oil

Grated Vegetarian Hard Cheese contains Pasteurised Cow's Milk, Salt, Microbial Rennet, Culture

Garlic Puree",,,,,
Harvey & Brockless,DA604,PESTO RED (NO PINE NUTS) 1KG DELLAMI,,"Sundried Tomato Paste (60%) contains Rapeseed Oil, Sundried Tomatoes contains [Sundried Tomato, Salt], Water

Basil Puree (24%) contains Basil, Sunflower Oil, Salt, Antioxidant [Ascorbic acid (E300)]

Rapeseed Oil

Hard Cheese (4%) contains Pasteurised Cow's Milk, Salt, Microbial Rennet, Culture 

Garlic Puree",,,,,
Harvey & Brockless,DA611,HARISSA ROSE PETAL  1KG DELLAMI,,"Water
Rapeseed Oil
Paprika Flakes (17%)
Garlic Puree (12%)
Coarse Sea Salt
Ground Cumin
Ground Coriander
Crushed Chilli (1%)
Acidity Regulator [Citric Acid (E330)]
Cracked Black Pepper
Smoked Paprika (0.3%)
Dried Rose Petals (0.2%)
Ground Cinnamon
All Spice ",,,,,
Harvey & Brockless,DA613,PESTO GREEN (NO PINE NUTS) 9KG DELLAMI,,"Basil Paste (59%) contains Basil, Sunflower Seed Oil, Salt, Antioxidant [Ascorbic Acid (E300)]

Rapeseed  Oil 

Hard Vegetarian Cheese (11%) contains Pasteurised Cow's Milk, Salt, Microbial Rennet, Culture

Garlic Puree ",,,,,
Harvey & Brockless,DA815,CAPERBERRIES  WHL 500G DELLAMI,,"Caperberries, water, salt. brine contains: water, white wine vinegar,",,,,,
Harvey & Brockless,DA835,OLIVE NOCELLARA PITTED 2.5KG,,"Green Nocellara Olives [Olives, Water, Salt, Lactic Acid (E270), Ascorbic Acid (E300)], Brine [Water, Acidity Regulator [Citric Acid (E330)]. ",,,,,
Harvey & Brockless,DA837,PLANT BASED GREEN PESTO 1KG DELLAMI,,"Basil Puree (Basil Leaf, Sunflower Oil, Salt, Ascorbic Acid)

Prosociano Grated (Vegan) (Water, Modified Potato Starch, Coconut Oil, Maize Starch, Rice Starch, Potato Starch, Sea Salt, Rice Protein, Olive Leaf Extract, Flavouring, Vitamin B12),

Rapeseed  Oil,

Garlic Puree",,,,,
Harvey & Brockless,DA840,WILD GARLIC PESTO 1KG DELLAMI,,"Wild Garlic Puree (Wild Garlic, Acidity Regulator: Lactic Acid, Antioxidant: Ascorbic Acid, Salt, Sunflower oil) (32.7%)
Extra Virgin Olive Oil
Cheese (Cow�s Milk, Salt, Microbial Rennet, Starter Culture)
Pine Nuts
Lemon Juice Concentrate
Black Cracked Pepper
Sea Salt",,,,,
Harvey & Brockless,EG262,GOAT CURD CHEESE CELLAR DAIRY 2.4KG,,Goat Curd (Milk),,,,,
Harvey & Brockless,EG265,GOAT CURD CHEESE CELLAR DAIRY 1.2KG,,Goat Curd (Milk),,,,,
Harvey & Brockless,EG271,BLANCHE GOATS CHEESE 200G,,Cheese (Goats Milk),,,,,
Harvey & Brockless,EG273,CLARA GOATS CHEESE 200G,,"Cheese (Goats Milk, Ash)",,,,,
Harvey & Brockless,EG275,ASHLYNN GOATS CHEESE 200G,,"Cheese (Goats Milk, Ash)",,,,,
Harvey & Brockless,EG276,TRUFFLYN GOATS CHEESE 200G,,"Pateurised goat's milk, minced truffle (Truffle, Extra virgin olive oil, salt, black truffle flavour), salt, microbial rennet, culture",,,,,
Harvey & Brockless,EG312,LUNA 200G,,"Cheese (Goats Milk, Ash)",,,,,
Harvey & Brockless,HS223,NANDOS HUMMUS 2X1.5KG,,"Chickpeas (Chickpeas, Water, Sodium Bicarbonate), Water, Sunflower Oil, Tahini Paste (Sesame Paste), Lemon Juice, Salt, Garlic Puree (Garlic Puree, Citric Acid), Potassium Sorbate",,,,,
Harvey & Brockless,HS264,HUMMUS MEZZE  1KG DELLAMI,,"Whole Chickpeas (50.4%) contains [Chickpeas, Water, Bicarbonate of Soda] 
Rapeseed  Oil 
Tahini Paste (Sesame) (12.3%)
Water 
Lemon Juice Concentrate
Garlic Puree 
Salt
Preservative [Potassium sorbate (E202)]",,,,,
Harvey & Brockless,HS278,OLIVE PASTE BLACK 1KG DELLAMI,,"Black Olives [Olives, Salt], Rapeseed Oil, Extra Virgin Olive Oil",,,,,
Harvey & Brockless,HS295,LOUNGERS SLAW DRESSING 1.9KG,,"Mayonnaise (Rapeseed Oil, Water, Spirit Vinegar, Sugar, Stabiliser: Xanthan Gum, Stabiliser: Modified Maize Starch, Free Range Egg Yolk Powder, Salt), Water, Sour Cream (Skimmed Milk, Cream (Milk), Starter Culture), Dijon Mustard (Water, Mustard Seeds, Spirit Vinegar, Salt), Granulated Sugar, Cider Vinegar (Apple Vinegar, Preservative: Sulphur Dioxide (E220)), Lemon Juice Concentrate, Cracked Black Pepper, Ground Fennel.",,,,,
Harvey & Brockless,HS353,LEON BAKED BEANS 2KG,,"Diced Tomatoes (51.1%) 

Haricot Beans (28.1%)

Onion (5.9%)

Water (5.1%)

Rapeseed Oil (3.8%)

Tomato Paste (3.3%)

Granulated Sugar (2%)

Salt (0.6%)",,,,,
Harvey & Brockless,HS355,CHIMICHURRI PASTE  1KG DELLAMI,,"Extra Virgin Olive oil, Rapeseed  oil, Parsley, Coriander, red wine vinegar, garlic, Crushed chilli, oregano, salt, acidity Regulator [citric acid]                                                                                                                            ",,,,,
Harvey & Brockless,HS360,OLIVE BRINE 250KG,,Water,,,,,
Harvey & Brockless,HS364,SALSA BURGER  2KG H&B KITCHEN,,"Chopped Tomatoes (Tomatoes, Tomato Juice, Acidity Regulator: Citric Acid)
Tomato Ketchup (Water, Tomatoes, Modified Starch, Sugar, Salt, Vinegar, Preservative: Potassium Sorbate, Spices, Sweetener: Saccharin, Flavouring, Colours: E102, E122)
Diced Onion
Water
Starch
Rapeseed  Oil
Crushed Chilli
Preservative: Potassium Sorbate",,,,,
Harvey & Brockless,HS373,DRESSING THAI SESAME  1KG H&B KITCHEN,,"Mirin (Glucose Syrup, Water, Spirit Vinegar, Fermented Rice Alcohol [Water, Rice, Alcohol, Salt, Rice Malt], Sugar, Acidity Regulator (Citric Acid), Cane Molasses), Tahini Paste (29.3%) (Sesame Seeds), Tamari Sauce (Whole Soya Beans, Water, Sea Salt, Alcohol, Koji Seed (Aspergillus Oryzae)), Sugar, Sesame Oil (4.9%), White Wine Vinegar, Roasted White Sesame Seeds (2.7%).",,,,,
Harvey & Brockless,HS382,SAUCE RST SESAME& CHILLI 2KG H&B KITCHEN,,"Mayonnaise (rapeseed oil, water, Spirit vinegar, sugar, stabiliser [starch], free Range Egg Yolk powder, stabiliser [Xanthan gum (E415)], salt), sugar, Tahini Paste (sesame seeds), Tamari sauce (whole soya beans, water, sea salt, Alcohol, Koji seed [Aspergillus Oryzae]), sesame oil, water, white wine vinegar [white wine vinegar, water], Waxy maize starch, Crushed chilli                                                                                                                            ",,,,,
Harvey & Brockless,HS409,SAUCE MAT CHEDDAR CHEESE 1KG H&B KITCHEN,,"Pasteurised Double Cream (Milk)(35%), Water, Mature Grated Cheddar [Pasteurised Cow�s Milk, Salt, Starter Culture, Microbial Rennet], Anti-Caking Agent [Potato Starch] (26%), Dijon Mustard [Water, Mustard Seeds, Spirit Vinegar, Salt, Acidity Regulator [Citric Acid] may contains Sulphites (5%)], Vegetable Stock [Salt, Sugar, Yeast Extract, Dried Vegetables (17%) (Onion, Carrot, Leek), Sunflower Oil, Ground Turmeric, Black Pepper, Parsley Seed Oil], Maize Starch, Coarse Sea Salt, Preservative [Potassium Sorbate].                               ",,,,,
Harvey & Brockless,HS425,RELISH CHIPOTLE  1KG H&B KITCHEN,,"Roasted Red Peppers 

Aged Red Wine Vinegar 

Muscovado Sugar 
Diced Onion 

Rapeseed Oil 

Chipotle Peppers in Adobo Sauce (Chipotle Peppers, Water, Tomato Paste, Salt, Sugar, Onion, Acidity Regulator: Acetic Acid),

Garlic Puree,

Water,

Dijon Mustard contains [Water, Mustard Seeds, Spirit Vinegar, Salt]

Waxy Maize Starch 

Sea Salt

Cracked Black Pepper,

Cayenne Pepper,",,,,,
Harvey & Brockless,HS426,SAUCE HOT CHIPOTLE BBQ  1KG H&B KITCHEN,,"Water, Tomato Paste, Muscovado Sugar [Cane Sugar, Cane Molasses, Colour: Caramel (E150a)], White Wine Vinegar, Smoked Paprika, Chipotle Peppers in Adobo Sauce [Chipotle Peppers, Water, Tomato Paste, Salt, Sugar, Onion, Acidity Regulator: Acetic Acid] (4.3%), Tamarind Paste, Garlic Puree, Onion Powder, Cayenne Pepper, Allspice.",,,,,
Harvey & Brockless,HS436,LOUNGERS DIJON DRESSING 2LTR,,"Rapeseed  Oil

Dijon Mustard (23%) contains [Water, Mustard Seeds, Spirit Vinegar, Salt]   

White Wine Vinegar (23%) contains [White Wine Vinegar, Water]

Extra Virgin Olive Oil (20%)

Granulated Sugar

Coarse Sea Salt 

Cracked Black Pepper  ",,,,,
Harvey & Brockless,HS440,SAUCE FLIPPIN' AMAZING  2LTR H&B KITCHEN,,"Mayonnaise [Rapeseed Oil, Water, Spirit Vinegar, Sugar, Stabiliser: Xanthan Gum, Modified Maize Starch, Free Range Egg Yolk Powder, Salt], Tomato Ketchup (Water, Tomatoes, Modified Maize Starch, Sugar, Salt, Vinegar, Preservative: Potassium Sorbate, Spices, Sweetener: Saccharin, Flavouring, *Colouring: E102, E122), Diced Red Onion, Red Wine Vinegar (Red Wine Vinegar, Water), Granulated Sugar, Gochujang Paste [Glucose Syrup, Water, Black Beans (Soy Beans, Salt), Fructose, Red Pepper Juice, Soy Sauce Powder {(Soy Sauce: Soy Beans, Salt, Spirit Vinegar), Maltodextrin, Salt}, Sugar, Onion Powder, Onion Juice, Tomato Powder, Colour: Paprika Extract, White Wine Vinegar, Rapeseed Oil, Ground Cayenne, Salt, Acidity Regulator: Acetic Acid, Rice Flour, Balsamic Glaze [(Balsamic Vinegar {Red Wine Vinegar, Grape Must, Colour: Sulphite Ammonia Caramel , Preservative: Sulphur Dioxide}, Demerara Sugar, Grape Syrup, Modified Maize Starch)], Dijon Mustard (Water, Mustard Seeds, Spirit Vinegar, Salt), Maize Starch, Smoked Paprika, Cracked Black Pepper",,,,,
Harvey & Brockless,HS441,SAUCE TARTARE  2KG H&B KITCHEN,,"Mayonnaise (rapeseed oil, water, Spirit vinegar, sugar, maize starch, free Range Egg Yolk powder, stabiliser [Xanthan gum (E415)], salt), cornichons [cornichons, water, acidity Regulator [Acetic acid (E260)], salt, antioxidant [Sulphur dioxide (E220)], firming agent [calcium chloride (E509)]], capers [Capers , water, salt, white wine vinegar], Lemon Juice, Dill, Coarse sea salt, Cracked black pepper.                                                                          ",,,,,
