,Supplier,Product Code,Product Name,Case Size,Ingredients,MissingName,MatchedName,Main,CO2perKG
931,"['salt nan%', 'rice flour nan%', 'paprika nan%', 'onion nan%', 'smoked salt nan%', 'carob nan%', 'oregano nan%', 'garlic powder nan%', 'turmeric nan%', 'dill nan%', 'cinnamon nan%', 'paprika extract. stabiliser: 1.9% gum arabic nan%']",BS393,DRY ROASTED PEANUTS 3 X 1KG,,"93.0% peanuts, 5.1% seasoning: yeast extract, salt, rice flour, paprika, onion, smoked salt, carob, oregano, garlic powder, turmeric, dill, cinnamon, paprika extract. stabiliser: 1.9% gum arabic (water, gum acacia, glucose sy","['smoked salt', 'carob', 'garlic powder', 'paprika extract. stabiliser: 1.9% gum arabic']","['onion->red onion', 'oregano->oregano, dried', 'dill->dill, raw']","['salt', 'rice flour', 'paprika', 'red onion', 'oregano, dried', 'turmeric', 'dill, raw', 'cinnamon']",0.6125
932,"['sunflower oil nan%', 'salt nan%', 'chilli seasoning nan%', 'salt nan%', 'maltodextrin nan%', 'spices nan%', 'dried tomato powder nan%', 'onion powder nan%', 'chilli powder paprika nan%', 'cumin nan%', 'oregano nan%', 'garlic powder nan%', 'salt) nan%']",BS395,MIX 17 NUTS AND CHILLI CORN 3X900G,,"59.1% peanuts, 24.5% giant corn, 9.8% almonds , sunflower oil, salt, chilli seasoning (salt, maltodextrin, spices, dried tomato powder, onion powder, chilli powder (paprika, cumin, oregano, garlic powder, salt), garlic powder, paprika, yeast extract, acidity regulator (citric acid), paprika oil (sunflower oil, colour: paprika extract))","['chilli seasoning', 'maltodextrin', 'dried tomato powder', 'onion powder', 'chilli powder paprika', 'garlic powder', 'salt)']","['oregano->oregano, dried']","['sunflower oil', 'salt', 'salt', 'spices', 'cumin', 'oregano, dried']",1.5182250000000002
933,"['cashews nan%', 'almonds nan%', 'macadamias nan%', 'pistachios nan%', 'pecans nan%', 'pecorino cheese (milk) nan%', 'sunflower oil nan%', 'salt nan%', 'truffle oil nan%', 'skimmed milk powder nan%', 'tri sodium citrate e331iii nan%', 'tetra sodium di phosphate e450ii. nan%']",BS399,MIX18 BAKED NUTS PECORINO CHEESE&TRUFFLE,,"cashews, almonds, macadamias, pistachios, pecans, pecorino cheese (milk), sunflower oil, salt, truffle oil, skimmed milk powder, tri sodium citrate e331iii, tetra sodium di phosphate e450ii.","['cashews', 'macadamias', 'pecans', 'pecorino cheese (milk)', 'truffle oil', 'skimmed milk powder', 'tri sodium citrate e331iii', 'tetra sodium di phosphate e450ii.']",,"['almonds', 'pistachios', 'sunflower oil', 'salt']",2.567
934,['cheese (milk) nan%'],SC141,AULD REEKIE 1.7KG,,cheese (milk),['cheese (milk)'],,,
935,"['cheese nan%', 'milk nan%', 'whiske nan%']",SC145,ARDMORE 1.5KG,,"cheese (milk, whiskey)",['whiske'],"['cheese->blue cheese', 'milk->goat milk']","['blue cheese', 'goat milk']",2.92
936,['cheese (milk) nan%'],SC148,LAIRIG GHRU 1.75KG,,cheese (milk),['cheese (milk)'],,,
937,['red rose petals nan%'],IN071,ROSE PETALS 4KG,,red rose petals,['red rose petals'],,,
938,['cumin ground 100.0%'],IN229,CUMIN GROUND HEAT TREATED 25KG,,cumin ground (100.00%),['cumin ground'],,,
939,"['pork back fat nan%', 'curing salt nan%', 'rosemary nan%', 'garlic puree nan%', 'sage nan%', 'black pepper nan%', 'sodium ascorbate nan%', 'dextrose nan%', 'juniper nan%', 'sg29 culture nan%', 'rapeseed oil infused with english truffles nan%', 'salt nan%', 'sodium nitrit nan%']",CA244,LARDO TRUFFLE INFUSED WHL 1KG CAPREOLUS,,"pork back fat, curing salt (salt, sodium nitrite), rosemary, garlic puree, sage, black pepper, sodium ascorbate, dextrose, juniper, sg29 culture, rapeseed oil infused with english truffles","['pork back fat', 'curing salt', 'garlic puree', 'black pepper', 'sodium ascorbate', 'sg29 culture', 'rapeseed oil infused with english truffles', 'sodium nitrit']","['rosemary->rosemary, dried', 'sage->sage, dried', 'juniper->juniper berries']","['rosemary, dried', 'sage, dried', 'dextrose', 'juniper berries', 'salt']",1.25004
940,"['beef silverside nan%', 'muscovado sugar nan%', 'port partially dealcoholised nan%', 'black pepper nan%', 'rosemary - dried nan%', 'thyme - dried nan%', 'sodium ascorbate nan%', 'juniper berries nan%', 'b-lc-78 culture. nan%']",CA455,BEEF AIR DRIED WHL 2KG CAPREOLUS,,"beef silverside, curing salt - 99.4% salt & 0.6% sodium nitrite, muscovado sugar, port partially dealcoholised, black pepper, rosemary - dried, thyme - dried, sodium ascorbate, juniper berries, b-lc-78 culture.","['beef silverside', 'muscovado sugar', 'port partially dealcoholised', 'black pepper', 'rosemary - dried', 'thyme - dried', 'sodium ascorbate', 'b-lc-78 culture.']",,['juniper berries'],0.4619
941,"['pork nan%', 'black pepper nan%', 'white pepper nan%', 'coriander seeds nan%', 'juniper berries nan%', 'sodium ascorbate nan%', 'dextrose monohydrate nan%', 'mace blades nan%', 'allspice berries nan%', 'b-lc-78 culture. nan%']",CA616,COPPA AIR DRIED WHL 1.2KG CAPREOLUS,,"pork, curing salt - 99.4% salt & 0.6% sodium nitrite, black pepper, white pepper, coriander seeds, juniper berries, sodium ascorbate, dextrose monohydrate, mace blades, allspice berries, b-lc-78 culture.","['black pepper', 'white pepper', 'coriander seeds', 'sodium ascorbate', 'dextrose monohydrate', 'mace blades', 'allspice berries', 'b-lc-78 culture.']",['pork->pulled pork'],"['pulled pork', 'juniper berries']",2.07095
942,"['pork nan%', 'pork fat nan%', 'curing salt nan%', 'port partially dealcoholised nan%', 'chilli flakes nan%', 'fennel seeds nan%', 'white pepper nan%', 'sodium ascorbate nan%', 'star anise nan%', 'sg38 bacterial culture nan%', 'salt nan%', 'sodium nitrit nan%']",CA642,SALAMI RAMPISH TINGLR WHL 580G CAPREOLUS,,"pork, pork fat, curing salt (salt, sodium nitrite), port partially dealcoholised, chilli flakes, fennel seeds, white pepper, sodium ascorbate, star anise, sg38 bacterial culture","['pork fat', 'curing salt', 'port partially dealcoholised', 'chilli flakes', 'white pepper', 'sodium ascorbate', 'sg38 bacterial culture', 'sodium nitrit']",['pork->pulled pork'],"['pulled pork', 'fennel seeds', 'star anise', 'salt']",1.41645
943,"['pork nan%', 'curing salt nan%', 'black pepper nan%', 'garlic puree nan%', 'muscovado sugar nan%', 'thyme nan%', 'juniper berries nan%', 'sodium ascorbate nan%', 'dextrose monohydrate nan%', 'mace blades nan%', 'b-lc-78 culture) nan%', 'salt nan%', 'sodium nitrit nan%']",CA659,GUANCIALE WHOLE 800G CAPREOLUS,,"pork, curing salt (salt, sodium nitrite), black pepper, garlic puree, muscovado sugar, thyme, juniper berries, sodium ascorbate, dextrose monohydrate, mace blades, b-lc-78 culture)","['curing salt', 'black pepper', 'garlic puree', 'muscovado sugar', 'sodium ascorbate', 'dextrose monohydrate', 'mace blades', 'b-lc-78 culture)', 'sodium nitrit']","['pork->pulled pork', 'thyme->thyme, dried']","['pulled pork', 'thyme, dried', 'juniper berries', 'salt']",1.192975
944,"['mutton nan%', 'curing salt nan%', 'garlic puree nan%', 'black pepper nan%', 'port partially dealcoholised nan%', 'rosemary - dried nan%', 'juniper berries nan%', 'dextrose monohydrate nan%', 'sodium ascorbate nan%', 'b-lc-78 culture. nan%', 'salt nan%', 'sodium nitrit nan%']",CA673,MUTTON COLD SMOKED SLICED 80G CAPREOLUS,,"mutton, curing salt (salt, sodium nitrite), garlic puree, black pepper, port partially dealcoholised, rosemary - dried, juniper berries, dextrose monohydrate, sodium ascorbate, b-lc-78 culture.","['mutton', 'curing salt', 'garlic puree', 'black pepper', 'port partially dealcoholised', 'rosemary - dried', 'dextrose monohydrate', 'sodium ascorbate', 'b-lc-78 culture.', 'sodium nitrit']",,"['juniper berries', 'salt']",0.39095
945,"['pork nan%', 'black pepper nan%', 'white pepper nan%', 'coriander seeds nan%', 'juniper berries nan%', 'sodium ascorbate nan%', 'dextrose monohydrate nan%', 'mace blades nan%', 'allspice berries nan%', 'b-lc-78 culture. nan%']",CA675,DORSET COPPA SLICED 80G CAPREOLUS,,"pork, curing salt - 99.4% salt & 0.6% sodium nitrite, black pepper, white pepper, coriander seeds, juniper berries, sodium ascorbate, dextrose monohydrate, mace blades, allspice berries, b-lc-78 culture.","['black pepper', 'white pepper', 'coriander seeds', 'sodium ascorbate', 'dextrose monohydrate', 'mace blades', 'allspice berries', 'b-lc-78 culture.']",['pork->pulled pork'],"['pulled pork', 'juniper berries']",2.07095
946,"['pork nan%', 'curing salt nan%', 'black pepper nan%', 'garlic nan%', 'muscovado sugar nan%', 'thyme nan%', 'juniper berries nan%', 'ascorbic acid nan%', 'dextrose nan%', 'mace nan%', 'bay leaves nan%', 'b-lc-78 culture. nan%', 'salt nan%', 'sodium nitrit nan%']",CA677,SMOKED PANCETTA SLICED 100G CAPREOLUS,,"pork, curing salt (salt, sodium nitrite), black pepper, garlic, muscovado sugar, thyme, juniper berries, ascorbic acid, dextrose, mace, bay leaves, b-lc-78 culture.","['curing salt', 'black pepper', 'muscovado sugar', 'ascorbic acid', 'mace', 'bay leaves', 'b-lc-78 culture.', 'sodium nitrit']","['pork->pulled pork', 'garlic->garlic, raw', 'thyme->thyme, dried']","['pulled pork', 'garlic, raw', 'thyme, dried', 'juniper berries', 'dextrose', 'salt']",1.81035
947,"['duck breast nan%', 'curing salt nan%', 'port partially dealcoholized nan%', 'maple syrup nan%', 'honey nan%', 'black pepper nan%', 'dried thyme nan%', 'juniper berries nan%', 'bay leaves) nan%', 'salt nan%', 'sodium nitrit nan%']",CA679,DUCK BREAST SMOKED SLICED 80G CAPREOLUS,,"duck breast, curing salt (salt, sodium nitrite), port partially dealcoholized, maple syrup, honey, black pepper, dried thyme, juniper berries, bay leaves)","['duck breast', 'curing salt', 'port partially dealcoholized', 'black pepper', 'dried thyme', 'bay leaves)', 'sodium nitrit']",,"['maple syrup', 'honey', 'juniper berries', 'salt']",0.68135
948,"['pork nan%', 'pork fat nan%', 'curing salt nan%', 'garlic nan%', 'black pepper nan%', 'ascorbic acid (antioxidant) nan%', 'dextrose nan%', 'white pepper nan%', 'ginger nan%', 'cloves nan%', 'mace nan%', 'flora italia culture. nan%', 'sodium chloride nan%', 'sodium nitrit nan%']",CA681,ROSETTE SALAMI SLICED 80G CAPREOLUS,,"pork, pork fat, curing salt (sodium chloride, sodium nitrite), garlic, black pepper, ascorbic acid (antioxidant), dextrose, white pepper, ginger, cloves, mace, flora italia culture.","['pork fat', 'curing salt', 'black pepper', 'ascorbic acid (antioxidant)', 'white pepper', 'mace', 'flora italia culture.', 'sodium chloride', 'sodium nitrit']","['pork->pulled pork', 'garlic->garlic, raw', 'ginger->ginger root, raw']","['pulled pork', 'garlic, raw', 'dextrose', 'ginger root, raw', 'cloves']",2.3769599999999995
949,"['pork nan%', 'curing salt nan%', 'fennel seeds nan%', 'black pepper nan%', 'white pepper nan%', 'dextrose nan%', 'ascorbic acid nan%', 'b-lc-78 culture nan%', 'salt nan%', 'sodium nitrit nan%']",CA693,UPHALL FH AIR DRIED HAM SLICED 100G CAPR,,"pork, curing salt (salt, sodium nitrite), fennel seeds, black pepper, white pepper, dextrose, ascorbic acid, b-lc-78 culture","['curing salt', 'black pepper', 'white pepper', 'ascorbic acid', 'b-lc-78 culture', 'sodium nitrit']",['pork->pulled pork'],"['pulled pork', 'fennel seeds', 'dextrose', 'salt']",2.446625
950,['coffeee nan%'],CO001,COFFEE THE DAILY BLEND CARAVAN,,coffeee,['coffeee'],,,
951,"['milk nan%', 'salt nan%', 'animal rennet nan%', 'preservative (lysozyme eggs)) nan%']",IT050,ITALIAN STYLE GRATED POWDER 1KG,,"milk, salt, animal rennet, preservative [lysozyme (eggs)]","['animal rennet', 'preservative (lysozyme eggs))']",['milk->goat milk'],"['goat milk', 'salt']",2.3600000000000003
952,"['whey from pasteurized cows milk nan%', 'milk cream nan%', 'salt nan%', 'acidity regulator: lactic acid. nan%']",IT962,RICOTTA 1.5KG,,"whey from pasteurized cow�s milk, milk cream, salt, acidity regulator: lactic acid.","['whey from pasteurized cows milk', 'milk cream', 'acidity regulator: lactic acid.']",,['salt'],0.32
953,"['cream (milk) nan%', 'citric acid nan%']",IT300,MASCARPONE ITALIAN TUB 2KG,,"cream (milk), citric acid","['cream (milk)', 'citric acid']",,,
954,"['milk nan%', 'salt nan%', 'lactic ferments nan%']",IT466,MOZZARELLA SMOKED (SCAMORZA) 250G,,"milk, salt, lactic ferments",['lactic ferments'],['milk->goat milk'],"['goat milk', 'salt']",2.3600000000000003
955,"['mozzarella cheese nan%', 'milk nan%', 'lactic aci nan%']",IT605,MOZZARELLA COW ORGANIC CASTELLI 12x125G,,"mozzarella cheese (milk, lactic acid)","['mozzarella cheese', 'lactic aci']",['milk->goat milk'],['goat milk'],4.4
956,"['butter (milk) nan%', 'salt nan%']",DB215,CASTLE DAIRIES BUTTER PORTION SIZE 7 C/5,,"butter (milk), salt",,['butter (milk)->buttermilk'],"['buttermilk', 'salt']",0.75595
957,"['milk nan%', 'sea salt nan%', 'vegetarian rennet nan%', 'cultures nan%', 'penicillin nan%']",WE053,PERL LAS  BLUE 450G,,"milk,sea salt, vegetarian rennet, cultures, penicillin","['vegetarian rennet', 'cultures', 'penicillin']","['milk->goat milk', 'sea salt->salt']","['goat milk', 'salt']",2.3600000000000003
958,"['milk nan%', 'sea salt nan%', 'veg rennet nan%', 'cultures nan%', 'peniciliin, nan%']",WE068,PERL WEN ORGANIC 1.2KG,,"milk, sea salt, veg rennet, cultures, peniciliin,","['veg rennet', 'cultures', 'peniciliin,']","['milk->goat milk', 'sea salt->salt']","['goat milk', 'salt']",2.3600000000000003
959,"['milk nan%', 'salt nan%', 'vegetarian rennet nan%', 'penicillium candidum nan%']",WE700,CENARTH BRIE ORGANIC 200G,,"milk, salt, vegetarian rennet, penicillium candidum","['vegetarian rennet', 'penicillium candidum']",['milk->goat milk'],"['goat milk', 'salt']",2.3600000000000003
960,"['cows milk nan%', 'rennet nan%', 'starter cultures nan%', 'annatto nan%', 'salt nan%', 'organic cider. nan%']",WE967,GOLDEN CENARTH ORGANIC 200G,,"cow�s milk, rennet, starter cultures, annatto, salt, organic cider.","['cows milk', 'rennet', 'starter cultures', 'annatto', 'organic cider.']",,['salt'],0.32
961,"[""goat's milk nan%"", 'vegetarian rennet nan%', 'sea salt nan%', 'oak ash mix nan%']",EG195,PYRAMID CERNEY ASH 200G,,"goat's milk, vegetarian rennet, sea salt, oak ash mix","[""goat's milk"", 'vegetarian rennet', 'oak ash mix']",['sea salt->salt'],['salt'],0.32
962,"['milk nan%', 'salt nan%', 'animal rennet (trace) nan%', 'freeze dried starter cultures (trace) nan%']",EC141,SINGLE GLOUCESTER MARTELL 2.5KG,,"milk, salt, animal rennet (trace), freeze dried starter cultures (trace)","['animal rennet (trace)', 'freeze dried starter cultures (trace)']",['milk->goat milk'],"['goat milk', 'salt']",2.3600000000000003
963,"['milk nan%', 'salt nan%', 'microbial rennet nan%', 'freeze dried starter cultures, nan%']",EC144,SLACK MA GIRDLE 700G,,"milk, salt, microbial rennet, freeze dried starter cultures,","['microbial rennet', 'freeze dried starter cultures,']",['milk->goat milk'],"['goat milk', 'salt']",2.3600000000000003
964,"['milk nan%', 'salt nan%', 'microbial rennet nan%', 'freeze dried starter culture(trace) nan%', 'preservative e235 nan%', 'pear cider and red smear culture nan%']",EC757,STINKING BISHOP 1.7KG,,"milk, salt, microbial rennet, freeze dried starter culture(trace), preservative e235, pear cider and red smear culture","['microbial rennet', 'freeze dried starter culture(trace)', 'preservative e235', 'pear cider and red smear culture']",['milk->goat milk'],"['goat milk', 'salt']",2.3600000000000003
965,"['beef nan%', 'salt nan%', 'dextrose nan%', 'natural flavouring nan%', 'preservatives (e250) nan%']",CA052,BRESAOLA MAGATELLO SLC 500G SALT&CURE,,"beef, salt, dextrose, natural flavouring, preservatives (e250)","['natural flavouring', 'preservatives (e250)']",['beef->pulled beef'],"['pulled beef', 'salt', 'dextrose']",14.433399999999999
966,"['pork nan%', 'salt nan%', 'dextrose nan%', 'spices nan%', 'aromatic herbs nan%', 'natural flavouring nan%', 'smoke flavouring nan%', 'e301 antioxidant nan%', 'e250 preservative nan%', 'e252 preservative. nan%']",CA129,PANCETTA SMOKED SLC 500G SALT&CURE,,"pork, salt, dextrose, spices, aromatic herbs, natural flavouring, smoke flavouring, e301 antioxidant, e250 preservative, e252 preservative.","['aromatic herbs', 'natural flavouring', 'smoke flavouring', 'e301 antioxidant', 'e250 preservative', 'e252 preservative.']",['pork->pulled pork'],"['pulled pork', 'salt', 'dextrose', 'spices']",2.3513750000000004
967,"['pork nan%', 'salt nan%', 'natural flavouring nan%', 'dextrose nan%', 'sugar nan%', 'preservative (potassium nitrate e252)) nan%', 'preservative (sodium nitrite e250)) nan%', 'antioxidant (sodium ascorbate e301)). nan%']",CA153,SALAMI MILANO SLC 500G,,"pork, salt , natural flavouring, dextrose, sugar, preservative [potassium nitrate (e252)], preservative [sodium nitrite (e250)], antioxidant [sodium ascorbate (e301)].","['natural flavouring', 'preservative (potassium nitrate e252))', 'preservative (sodium nitrite e250))', 'antioxidant (sodium ascorbate e301)).']","['pork->pulled pork', 'sugar->sugar, white']","['pulled pork', 'salt', 'dextrose', 'sugar, white']",2.6900500000000003
968,['ham nan%'],CA633,ITALIAN CHARCUTERIE SELECTION 100G,,"ham (pork, salt, preservative (potassium nitrate), antioxidant (sodium ascorbate), coppa (pork, salt, natural flavoring, spices, antioxidant (ascorbic acid), preservative (sodium nitrate), preservative (potassium nitrate)), salami (pork, salt, dextrose, sugar, spices, natural flavoring,  antioxidant (ascorbic acid), preservative (sodium nitrate), preservative (potassium nitrate)).",['ham'],,,
969,"['pork meat nan%', 'salt nan%', 'natural flavourings nan%', 'dextrose nan%', 'sugar nan%', 'antioxidant (e301) nan%', 'preservatives . nan%', 'e252 nan%', 'e25 nan%']",CA683,MILANO SALAMI SLICED 100G,,"pork meat, salt, natural flavourings, dextrose, sugar, antioxidant (e301), preservatives (e252, e250).","['pork meat', 'natural flavourings', 'antioxidant (e301)', 'preservatives .', 'e252', 'e25']","['sugar->sugar, white']","['salt', 'dextrose', 'sugar, white']",2.360066666666667
970,"['beef meat nan%', 'salt nan%', 'dextrose nan%', 'natural flavours nan%', 'preservatives . nan%', 'e250 nan%', 'e25 nan%']",CA685,BRESAOLA SLICED 100G,,"beef meat, salt, dextrose, natural flavours, preservatives (e250, e251).","['beef meat', 'natural flavours', 'preservatives .', 'e250', 'e25']",,"['salt', 'dextrose']",2.5401000000000002
971,"['olives nan%', 'water nan%', 'salt nan%', 'acidity regulator (lactic acid) nan%', 'antioxidant (ascorbic acid) nan%']",IN363,OLIVE BLACK OLIVES GAETA 145KG,,"olives, water, salt, acidity regulator (lactic acid), antioxidant (ascorbic acid)","['acidity regulator (lactic acid)', 'antioxidant (ascorbic acid)']","['olives->olives, green, pickled, canned']","['olives, green, pickled, canned', 'water', 'salt']",0.6701333333333332
