,Supplier,Product Code,Product Name,Case Size,Ingredients,MissingName,MatchedName,Main,CO2perKG
59,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'lactic starter culture 0.0%', 'microbial rennet 0.0%']",DU020,EDAM RINDLESS BLOCK 3KG,,"pasteurised cow's milk, salt, lactic starter culture, microbial rennet","['lactic starter culture', 'microbial rennet']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
60,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'starter culture 0.0%', 'animal rennet 0.0%', 'colouring agent 0.0%', 'carotenes 0.0%']",DU030,GOUDA YOUNG 4.5KG,,"pasteurised cow's milk, salt, starter culture, animal rennet, colouring agent: carotenes","['starter culture', 'animal rennet', 'colouring agent', 'carotenes']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
61,"[""pasteurised cow's milk 33.3%"", 'salt 33.3%', 'cumin 33.3%', 'starter culture 0.0%', 'animal rennet 0.0%', 'sodium nitrate 0.0%', 'colour 0.0%', 'carotenes 0.0%']",DU052,GOUDA CUMIN 4KG,,"pasteurised cow's milk, salt, cumin, starter culture, animal rennet, sodium nitrate, colour: carotenes","['starter culture', 'animal rennet', 'sodium nitrate', 'colour', 'carotenes']","['salt', 'cumin', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt', 'cumin']",0.5251
62,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet starter culture 0.0%']",DU202,GOUDA ORGANIC SLICE 16X400G,,"pasteurised cow's milk, salt, microbial rennet starter culture ",['microbial rennet starter culture'],"['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
63,"[""pasteurised cow's milk 100.0%"", 'skimmed milk powder 0.0%', 'lactic culture 0.0%']",DY003,YOGHURT PEUPLIERS NATURAL 125GX12,,"pasteurised cow's milk, skimmed milk powder, lactic culture","['skimmed milk powder', 'lactic culture']","[""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat']",0.61
64,"['pasteurised skimmed cows milk 0.0%', 'pasteurised skimmed condensed cows milk 0.0%', 'milk cream 0.0%', 'milk proteins 0.0%', 'yoghurt culture 0.0%']",DY009,YOGHURT GREEK 1KG,,"pasteurised skimmed cow�s milk, pasteurised skimmed condensed cow�s milk, milk cream 
milk proteins, yoghurt culture","['pasteurised skimmed cows milk', 'pasteurised skimmed condensed cows milk', 'milk cream', 'milk proteins', 'yoghurt culture']",,,
65,"[""pasteurised cow's milk 100.0%"", 'pasteurised condensed cows milk 0.0%', 'milk cream 0.0%', 'milk protein 0.0%', 'yogurt culture 0.0%']",DY014,YOGHURT STRAINED 10% GREEK 150G C/12,,"pasteurised cow's milk, pasteurised condensed cow�s milk, milk cream, milk protein, yogurt culture","['pasteurised condensed cows milk', 'milk cream', 'milk protein', 'yogurt culture']","[""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat']",0.61
66,"['skimmed milk 0.0%', 'cream (milk) 0.0%', 'skimmed milk powder 0.0%', 'culture 100.0%']",DY087,YOGHURT GREEK STYLE RAINY LANES 5LTR,,"skimmed milk (70%), cream (milk) (20%), skimmed milk powder, culture ","['skimmed milk', 'cream (milk)', 'skimmed milk powder']","['culture->cream, cultured, 18 % fat']","['cream, cultured, 18 % fat']",2.02
67,"['skimmed milk & skimmed milk solids 0.0%', 'cream 100.0%', 'milk protein concentrate 0.0%', 'starter cultures. 0.0%']",DY171,YOGHURT NATURAL STIRRED 4% BV 10KG,,"skimmed milk & skimmed milk solids , cream, milk protein concentrate , starter cultures.","['skimmed milk & skimmed milk solids', 'milk protein concentrate', 'starter cultures.']","['cream->cream, whipping, 38 % fat']","['cream, whipping, 38 % fat']",2.14
68,"['milk 100.0%', 'skimmed milk powder 0.0%', 'starter culture 0.0%']",DY173,YOGHURT NATURAL KATY RODGERS 1KG,,"milk,, skimmed milk powder,, starter culture","['skimmed milk powder', 'starter culture']",['milk->goat milk'],['goat milk'],4.4
69,"['pasteurised cows milk 100.0%', 'salt contains anti-caking agent [sodium hexacyanoferrate (e535)] 0.0%', 'colour [annatto norbixin e160b(ii)] 0.0%', 'microbial rennet 0.0%', 'starter culture 0.0%', 'mould culture 0.0%']",EB001,SHROPSHIRE BLUE CROPWELL 1/4 2KG,,"pasteurised cow�s milk, salt contains anti-caking agent [sodium hexacyanoferrate (e535)], colour [annatto norbixin e160b(ii)], microbial rennet, starter culture, mould culture","['salt contains anti-caking agent [sodium hexacyanoferrate (e535)]', 'colour [annatto norbixin e160b(ii)]', 'microbial rennet', 'starter culture', 'mould culture']","['pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat']",0.61
70,"[""pasteurised cow's milk 50.0%"", 'lactic starter culture 0.0%', 'microbial rennet 0.0%', 'mould culture 0.0%', 'salt 50.0%', 'colour 0.0%', 'annato norbixin e160b 0.0%']",EB019,BLACKSTICKS BLUE BABY 500G,,"pasteurised cow's milk, lactic starter culture, microbial rennet, mould culture, salt, colour: annato norbixin e160b(ii)","['lactic starter culture', 'microbial rennet', 'mould culture', 'colour', 'annato norbixin e160b']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
71,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'vegetarian rennet 0.0%', 'starter cultures 0.0%', 'blue mould 0.0%']",EB035,BLUE LANCASHIRE GARSTANG  750G X 2,,"pasteurised cow�s milk, salt, vegetarian rennet, starter cultures, blue mould [penicillium roqueforti]","['vegetarian rennet', 'starter cultures', 'blue mould']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
72,"['pasteurised cows milk 100.0%', 'salt  microbial rennet 0.0%', 'starter culture 0.0%', 'mould culture 0.0%']",EB071,STILTON JAR CROPWELL 6X200G,,"pasteurised cow�s milk, salt  microbial rennet, starter culture, mould culture (penicillium roquefort)","['salt  microbial rennet', 'starter culture', 'mould culture']","['pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat']",0.61
73,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet contains preservative e211 0.0%', 'blue mould 0.0%', 'starter culture 0.0%']",EB076,STILTON CROXTON MANOR WEDGE  450G,,"pasteurised cow's milk, salt, microbial rennet contains preservative e211,blue mould,starter culture","['microbial rennet contains preservative e211', 'blue mould', 'starter culture']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
74,"['pasteurised cow milk 0.0%', 'salt 100.0%', 'microbial rennet 0.0%', 'mould culture (penicillium roquefort) 0.0%', 'starter culture 0.0%']",EB084,STILTON CROPWELL WRAPPED WEDGE 150G,,"pasteurised cow milk, salt, microbial rennet, mould culture (penicillium roquefort), starter culture
","['pasteurised cow milk', 'microbial rennet', 'mould culture (penicillium roquefort)', 'starter culture']",['salt'],['salt'],0.32
75,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'skimmed milk powder 0.0%', 'blue mould 0.0%', 'lactic culture 0.0%', 'vegetarian rennet 0.0%', 'colour 0.0%', 'annatto 0.0%', 'e160b (ii) 0.0%']",EB092,BLACKSTICKS BLUE PREMIER CRU 2.5KG,,"pasteurised cow�s milk, salt, skimmed milk powder, blue mould, lactic culture, vegetarian rennet, colour: annatto: e160b (ii)
","['skimmed milk powder', 'blue mould', 'lactic culture', 'vegetarian rennet', 'colour', 'annatto', 'e160b (ii)']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
76,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet contains preservative e211 0.0%', 'blue mould 0.0%', 'starter culture 0.0%']",EB099,STILTON BLUE MINI CLAWSON 2KG,,"pasteurised cow's milk, salt, microbial rennet contains preservative e211,blue mould,starter culture","['microbial rennet contains preservative e211', 'blue mould', 'starter culture']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
77,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'mould culture 0.0%', 'starter culture 0.0%', 'vegetarian rennet. 0.0%']",EB103,STILTON BABY COLSTON BASSETT  2.25KG,,"pasteurised cow's milk, salt, mould culture, starter culture, vegetarian rennet. ","['mould culture', 'starter culture', 'vegetarian rennet.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
78,"['pasteurised cows milk 100.0%', 'salt  microbial rennet 0.0%', 'starter culture 0.0%', 'mould culture 0.0%']",EB107,STILTON 1/2 CROPWELL BISHOP 4KG,,"pasteurised cow�s milk, salt  microbial rennet, starter culture, mould culture (penicillium roquefort)","['salt  microbial rennet', 'starter culture', 'mould culture']","['pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat']",0.61
79,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'starter 0.0%', 'vegetarian rennet 0.0%', 'blue penicillium. 0.0%']",EB117,DORSET BLUE VINNY 7KG,,"pasteurised cow's milk, salt, starter, vegetarian rennet, blue penicillium.","['starter', 'vegetarian rennet', 'blue penicillium.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
80,"['pasteurised cows milk 100.0%', 'dvi starter culture 0.0%', 'blue mould 0.0%', 'calcium chloride (e509) 0.0%', 'animal rennet 0.0%', 'marzyme vegetarian 0.0%', 'pdv salt 0.0%']",EB127,CORNISH BLUE MINI 500G,,"pasteurised cow�s milk, dvi starter culture, blue mould, calcium chloride (e509), animal rennet , marzyme vegetarian
pdv salt","['dvi starter culture', 'blue mould', 'calcium chloride (e509)', 'animal rennet', 'marzyme vegetarian', 'pdv salt']","['pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat']",0.61
81,"[""pasteurised organic cow's milk 0.0%"", 'salt 100.0%', 'microbial rennet 0.0%', 'starter cultures 0.0%', 'mould culture 0.0%']",EB133,STILTON 1/4 ORGANIC CROPWELL BISHOP 2KG,,"pasteurised organic cow's milk, salt, microbial rennet, starter cultures, mould culture(penicillium roquefort)","[""pasteurised organic cow's milk"", 'microbial rennet', 'starter cultures', 'mould culture']",['salt'],['salt'],0.32
82,"[""pasteurised cow's milk 100.0%"", 'salt conatins anti caking agent [ sodium hexacyanoferrate] 0.0%', 'lactic culture 0.0%', 'vegetarian rennet 0.0%', 'blue mould culture 0.0%']",EB141,OXFORD BLUE 2.5KG,,"pasteurised cow's milk,  salt conatins anti caking agent [ sodium hexacyanoferrate], lactic culture, vegetarian rennet, blue mould culture","['salt conatins anti caking agent [ sodium hexacyanoferrate]', 'lactic culture', 'vegetarian rennet', 'blue mould culture']","[""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat']",0.61
83,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'microbial rennet 0.0%', 'starter culture 0.0%', 'mould culture 0.0%']",EB161,STILTON 1/4 CROPWELL BISHOP 2KG,,"pasteurised cow�s milk, salt, microbial rennet 
starter culture, mould culture (penicillium roquefort)","['microbial rennet', 'starter culture', 'mould culture']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
84,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'starter culture 0.0%', 'vegetarian rennet 0.0%', 'blue mould 0.0%']",EB181,WENSLEYDALE BLUE WHOLE 5KG,,"pasteurised cow's milk, salt, starter culture, vegetarian rennet, blue mould","['starter culture', 'vegetarian rennet', 'blue mould']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
85,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'starter culture 0.0%', 'vegetarian rennet 0.0%']",EB187,YORKSHIRE BLUE 1.5KG,,"pasteurised cow�s milk, salt, starter culture
vegetarian rennet","['starter culture', 'vegetarian rennet']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
86,"['pasteurised cow milk 0.0%', 'salt 100.0%', 'microbial rennet 0.0%', 'mould culture (penicillium roquefort) 0.0%', 'starter culture 0.0%']",EB191,STILTON FOR CUTTING 8KG,,"pasteurised cow milk, salt, microbial rennet, mould culture (penicillium roquefort), starter culture
","['pasteurised cow milk', 'microbial rennet', 'mould culture (penicillium roquefort)', 'starter culture']",['salt'],['salt'],0.32
87,"['unpasteurised cows milk 0.0%', 'cultures 0.0%', 'vegetarian rennet 0.0%', 'salt 100.0%']",EB233,FOREST BLUE 2.5KG,,"unpasteurised cow�s milk, cultures, vegetarian rennet, salt 
                                                                                                                            ","['unpasteurised cows milk', 'cultures', 'vegetarian rennet']",['salt'],['salt'],0.32
88,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'microbial rennet 0.0%', 'starter cultures 0.0%', 'mould culture 0.0%']",EB345,KENTISH BLUE 1.35KG,,"unpasteurised cow's milk, salt, microbial rennet,starter cultures, mould culture (penicillium roqueforte)","[""unpasteurised cow's milk"", 'microbial rennet', 'starter cultures', 'mould culture']",['salt'],['salt'],0.32
89,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet 0.0%', 'penecillin roquefort 0.0%', 'starter culture 0.0%']",EB351,ISLE OF WIGHT BLUE 225G,,"pasteurised cow's milk, salt, microbial rennet, penecillin roquefort, starter culture","['microbial rennet', 'penecillin roquefort', 'starter culture']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
90,"['unpasteurised cows milk 0.0%', 'starter culture 0.0%', 'penicillin 0.0%', 'vegetarian rennet 0.0%', 'salt 100.0%']",EB367,NORBURY BLUE 1KG,,"unpasteurised cow�s milk, starter culture, penicillin, vegetarian rennet, salt","['unpasteurised cows milk', 'starter culture', 'penicillin', 'vegetarian rennet']",['salt'],['salt'],0.32
91,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'vegetarian rennet 0.0%', 'starter cultures 0.0%', 'mould culture 0.0%']",EB391,BURTS BLUE 180G,,"pasteurised cow's milk, salt, vegetarian rennet, starter cultures, mould culture (penicillin roquefort)","['vegetarian rennet', 'starter cultures', 'mould culture']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
92,"[""pasteurised cow's milk 100.0%"", 'food grade salt 0.0%', 'vegetarian rennet 0.0%', 'cheese starters 0.0%']",EB411,WORCESTER BLUE 1KG,,"pasteurised cow's milk, food grade salt,  vegetarian rennet, cheese starters","['food grade salt', 'vegetarian rennet', 'cheese starters']","[""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat']",0.61
93,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'lactic culture 0.0%', 'microbial rennet 0.0%', 'penicillin roqueforti. 0.0%']",EB413, OXFORD BLUE MINI 300G,,"pasteurised cow's milk, salt,  lactic culture, microbial rennet, penicillin roqueforti. ","['lactic culture', 'microbial rennet', 'penicillin roqueforti.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
94,"[""pasteurised cow's milk 50.0%"", 'port wine 0.0%', 'salt 50.0%', 'microbial rennet 0.0%', 'starter culture 0.0%', 'mould culture 0.0%']",EB416,STILTON & PORT JAR 6X200G CROPWE,,"pasteurised cow's milk, port wine, salt
microbial rennet, starter culture, mould culture (penicillium roquefort)","['port wine', 'microbial rennet', 'starter culture', 'mould culture']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
95,"['pasteurized buffalo cheese (milk) 0.0%', 'vegetarian rennet 0.0%', 'salt 100.0%', 'starter culture 0.0%']",EB419,BUFFALO BLUE 750G,,"pasteurized buffalo cheese (milk), vegetarian rennet, salt, starter culture","['pasteurized buffalo cheese (milk)', 'vegetarian rennet', 'starter culture']",['salt'],['salt'],0.32
96,"['pasteurised organic cows milk 0.0%', 'double cream (milk) 0.0%', 'animal rennet 0.0%', 'starter cultures 0.0%', 'salt 100.0%']",EC006,BIX 100G,,"pasteurised organic cow�s milk (85%), double cream (milk) (15%), animal rennet, starter cultures, salt
                                                                                                                            ","['pasteurised organic cows milk', 'double cream (milk)', 'animal rennet', 'starter cultures']",['salt'],['salt'],0.32
97,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'starter culture 0.0%', 'vegetarian rennet 0.0%']",EC020,BLUEMIN WHITE 800G,,"pasteurised cow�s milk, salt, starter culture
vegetarian rennet","['starter culture', 'vegetarian rennet']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
98,"[""pasteurised cow's milk 50.0%"", 'sea salt 50.0%', 'dvi vegetarian rennet 0.0%']",EC022,QUICKES VEGETARIAN MATURE CHEDDAR 6.25KG,,"pasteurised cow's milk, sea salt, dvi vegetarian rennet",['dvi vegetarian rennet'],"[""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat"", 'sea salt->salt']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
99,"[""pasteurised cow's milk 50.0%"", 'sea salt 50.0%', 'starter culture 0.0%', 'animal rennet 0.0%']",EC032,CHEDDAR OAK SMOKED QUICKES 1KG,,"pasteurised cow's milk, sea salt, starter culture, animal rennet","['starter culture', 'animal rennet']","[""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat"", 'sea salt->salt']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
100,<class 'str'>,CH092,VAL MALAKOFF NOIR (33180) 2KG BON BON,,,<class 'str'>,<class 'str'>,<class 'str'>,<class 'float'>
101,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'starter culture 0.0%', 'mould culture 0.0%', 'calcium chloride 0.0%', 'vegetarian rennet 0.0%']",EC035,CAMEMBERT CORNISH 200G,,"pasteurised cow's milk, salt, starter culture, mould culture, calcium chloride, vegetarian rennet","['starter culture', 'mould culture', 'calcium chloride', 'vegetarian rennet']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
102,"['wensleydale cheese 84.0%', 'sweetened dried cranberries 13.4%', 'fructose 0.0%', 'water 2.6%', 'wensleydale cheese 0.0%', 'milk 50.0%', 'cows 0.0%', 'pasteurised 0.0%', 'starter culture 0.0%', 'salt 50.0%', 'microbial coagulant 0.0%', 'sugar 33.0%', 'cranberry 34.0%', 'sunflower oil 33.0%']",EC042,WENSLEYDALE AND CRANBERRY BLOCK 2.5KG,,"wensleydale cheese (wensleydale cheese
milk, cows, pasteurised, starter culture, salt, microbial coagulant) (84%), sweetened dried cranberries (sugar, cranberry (34%), sunflower oil) (13.40%), fructose, water","['wensleydale cheese', 'sweetened dried cranberries', 'fructose', 'wensleydale cheese', 'cows', 'pasteurised', 'starter culture', 'microbial coagulant']","['water', 'salt', 'milk->goat milk', 'sunflower oil', 'sugar->sugar, white', 'cranberry->cranberry, raw']","['water', 'goat milk', 'salt', 'sugar, white', 'cranberry, raw', 'sunflower oil']",2.2767548
